 155 RETIRO BAIXO       18.     27.67        0.       -         -        1.60       -        0.00      0.00    128.00
 156 TRES MARIAS        75.    420.00        0.       -         -        4.20       -        0.00      0.00    902.56
 162 QUEIMADO            8.     16.00        1.       -         -        0.60       -        0.00      0.00     69.00
 169 SOBRADINHO        795.    800.00        0.       -         -       60.20       -        0.00      0.00   3596.38
 172 ITAPARICA         836.    857.60        0.       -         -      104.80       -        0.00      0.00   3330.00
 173 MOXOTO            804.    210.46        0.    583.68       -        3.10       -        0.00      0.00   2228.00
 174 P.AFONSO 123      210.    210.00        0.       -         -        0.10       -        0.00      0.00   1330.00
 175 P.AFONSO 4        584.    575.16        0.       -         -         -         -        0.00      0.00   1604.00
 178 XINGO             768.    806.49        0.       -         -        0.40       -        0.00      0.00   2510.00
 180 TOCOS               4.       -          0.      1.04       -        0.00       -        0.00      0.00       -  
 181 SANTANA           120.       -          0.       -         -        0.00     33.79      0.00      0.00       -  
 182 VIGARIO            84.       -         54.      0.00       -        0.00     84.42      0.00      0.00       -  
 185 BARRA BRAUNA       40.     38.62        0.       -         -        1.30       -        0.00      0.00    192.00
 189 P. CAVALO          11.      3.00        0.       -         -       13.40       -        0.00      0.00    180.00
 190 B. ESPERANCA      158.    264.80        0.       -         -        4.60       -        0.00      0.00    627.64
 192 GUILMAN-AMOR       13.     11.59        1.       -         -        0.60       -        0.00      0.00    134.95
 193 SA CARVALHO        13.     13.32        0.       -         -        0.00       -        0.00      0.00     51.00
 195 JAURU              61.     59.89        1.       -         -        0.10       -        0.00      0.00    129.00
 196 GUAPORE            29.     25.98        3.       -         -        0.00       -        0.00      0.00     81.00
 203 CORUMBA III       149.    115.25        0.       -         -        0.30       -        0.00      0.00    286.07
 204 CACH.CALDEIR      243.    242.84        0.       -         -         -         -        0.00      0.00   1094.00
 215 SALTO PILAO        94.     86.60        7.       -         -        0.20       -        0.00      0.00    110.00
 217 ROSAL              10.      7.70        2.       -         -        0.20       -        0.00      0.00     34.00
 225 SLT APIACAS        18.     17.69        0.       -         -        0.30       -        0.00      0.00    136.00
 227 SINOP             331.    413.00       40.       -         -        3.80       -        0.00      0.00   1565.55
 228 COLIDER           484.    482.44        0.       -         -        0.00       -        0.00      0.00   1551.00
 229 TELES PIRES       672.    661.60        0.       -         -       10.60       -        0.00      0.00   3860.00
 230 SAO MANOEL        663.    673.25        0.       -         -      -10.50       -        0.00      0.00   2453.33
 241 SLT VERDINHO       43.     42.50        0.       -         -        0.00       -        0.00      0.00    270.00
 249 OURINHOS          137.    136.83        0.       -         -        0.00       -        0.00      0.00    507.00
 251 SERRA MESA         55.    300.00        0.       -         -        5.20       -        0.00      0.00   1051.30
 252 CANA BRAVA        349.    308.12        0.       -         -        0.10       -        0.00      0.00   1162.38
 253 SAO SALVADOR      318.    229.85        0.       -         -        0.10       -        0.00      0.00   1180.00
 257 PEIXE ANGIC       315.    369.53        0.       -         -        2.20       -        0.00      0.00   2094.00
 261 LAJEADO          1284.    585.03        0.       -         -        2.20       -        0.00      0.00   3445.00
 262 SALTO              59.     58.27        0.       -         -        0.30       -        0.00      0.00    260.00
 267 ESTREITO TOC      937.   1049.16        0.       -         -        1.80       -        0.00      0.00   6320.00
 272 CURUA-UNA         128.      8.13        0.       -         -        0.10       -        0.00      0.00    252.00
 275 TUCURUI          1604.   4769.28        0.       -         -       23.30       -        0.00      0.00  12384.34
 276 RONDON II          63.     10.62        8.       -         -        0.30       -        0.00      0.00    147.00
 277 BALBINA           470.    618.53        0.       -         -        0.00       -        0.00      0.00   1285.00
 278 MANSO              29.    115.83        0.       -         -        0.30       -        0.00      0.00    307.89
 279 SAMUEL             20.    162.74        0.       -         -        0.40       -        0.00      0.00    846.24
 280 COARACY NUNE      249.    248.76        0.       -         -         -         -        0.00      0.00    394.04
 281 PONTE PEDRA        55.     44.51       10.       -         -        0.80       -        0.00      0.00     77.74
 283 STA CLARA MG        5.      3.87        0.       -         -        1.10       -        0.00      0.00    131.67
 284 FERREIRA GOM      254.    253.65        0.       -         -        0.00       -        0.00      0.00   1158.00
 285 JIRAU            4916.   4856.53        0.       -         -       63.50       -        0.00      0.00  15986.26
 286 STO ANT JARI      393.    317.74       45.       -         -        0.90       -        0.00      0.00   1186.00
 287 STO ANTONIO      4860.   4828.10       40.       -         -        0.00       -        0.00      0.00   8882.33
 288 BELO MONTE        302.    300.00        0.       -         -         -         -        0.00      0.00  13107.00
 290 ESPORA             48.     29.14        0.       -         -        0.10       -        0.00      0.00     46.88
 304 ITIQUIRA I         36.     35.69        0.       -         -        0.30       -        0.00      0.00     40.00
 305 ITIQUIRA II        36.     35.69        0.       -         -         -         -        0.00      0.00     80.00
 309 JURUENA           125.    122.70        0.       -         -        2.30       -        0.00      0.00    166.00
 310 DARDANELOS         43.     21.80       21.       -         -        0.20       -        0.00      0.00    272.00
 311 CACU               49.     48.39        0.       -         -        0.50       -        0.00      0.00    135.00
 312 B. COQUEIROS       50.     16.73       33.       -         -        0.00       -        0.00      0.00     93.33
 314 PIMENTAL          772.    460.00        0.    302.09       -        7.70       -        0.00      0.00   2030.00
 315 FOZ R. CLARO       54.     53.88        0.       -         -        0.10       -        0.00      0.00    302.00

3 - GERACAO HIDROELETRICA:

 IND     NOME     SIST  VAZ.TURB    GHID      RESER     GHMAX      VT     PRODUT.MEDIA
                         (m3/s)     (MW)      (MW)      (MW)     (m3/s)  (MW/(m3/s))
-------------------------------------------------------------------------------------
   1 CAMARGOS      SE     37.52      8.00       -       46.00      0.00      0.21
   2 ITUTINGA      SE     37.51      9.28       -       52.00      0.00      0.25
   4 FUNIL-GRANDE  SE    107.50     38.96       -      120.00      0.00      0.36
   6 FURNAS        SE    263.39    204.85       -     1216.00      0.00      0.78
   7 M. DE MORAES  SE    456.09    165.35       -      476.00      0.00      0.36
   8 ESTREITO      SE    284.69    158.34       -      875.00      0.00      0.56
   9 JAGUARA       SE    242.25     98.41       -      424.00      0.00      0.41
  10 IGARAPAVA     SE    424.23     64.08       -      210.00      0.00      0.15
  11 VOLTA GRANDE  SE    581.46    144.84       -      380.00      0.00      0.25
  12 P. COLOMBIA   SE    516.95    109.88       -      240.00      0.00      0.21
  14 CACONDE       SE     32.00     25.27       -       80.40      0.00      0.79
  15 E. DA CUNHA   SE     47.19     35.77       -      108.80      0.00      0.76
  16 A.S.OLIVEIRA  SE     46.71     10.39       -       16.00      0.00      0.22
  17 MARIMBONDO    SE    651.99    310.62       -     1440.00      0.00      0.48
  18 A. VERMELHA   SE   1195.98    517.21       -     1396.20      0.00      0.43
  20 BATALHA       SE     65.50     22.44       -       52.50      0.00      0.34
  21 SERRA FACAO   SE    100.66     63.57       -      212.58      0.00      0.63
  24 EMBORCACAO    SE     48.00     53.85       -     1192.00      0.00      1.12
  25 NOVA PONTE    SE    116.87    105.46       -      510.00      0.00      0.90
  26 MIRANDA       SE    127.83     80.00       -      408.00      0.00      0.63
  27 CAPIM BRANC1  SE    169.46     85.67       -      243.09    331.54      0.51
  28 CAPIM BRANC2  SE    191.38     78.76       -      211.47      0.00      0.41
  29 CORUMBA IV    SE    149.59     86.40       -      129.20      0.00      0.58
  30 CORUMBA I     SE    149.70     86.33       -      375.00      0.00      0.58
  31 ITUMBIARA     SE    519.77    341.71       -     2082.00      0.00      0.66
  32 CACH.DOURADA  SE    774.40    209.42       -      604.00      0.00      0.27
  33 SAO SIMAO     SE   1251.56    757.77       -     1425.00      0.00      0.61
  34 I. SOLTEIRA   SE   2991.89   1153.01       -     3268.00      0.00      0.39
  37 BARRA BONITA  SE    274.17     51.12       -      140.76      0.00      0.19
  38 A.S. LIMA     SE    126.49     23.31       -      143.10      0.00      0.18
  39 IBITINGA      SE    221.88     40.34       -      131.49      0.00      0.18
  40 PROMISSAO     SE    424.70     87.02       -      264.00      0.00      0.20
  42 NAVANHANDAVA  SE    308.91     86.63       -      347.40      0.00      0.28
  43 TRES IRMAOS   SE    677.08    268.71       -      646.00      0.00      0.40
  45 JUPIA         SE   4000.00    725.74       -     1329.60      0.00      0.18
  46 P. PRIMAVERA  SE   4597.00    820.81       -     1540.00      0.00      0.18
  47 A.A. LAYDNER  SE     90.50     25.73       -      100.96      0.00      0.28
  48 PIRAJU        SE     91.45     21.84       -       80.00      0.00      0.24
  49 CHAVANTES     SE    123.36     75.00       -      414.00      0.00      0.61
  50 L.N. GARCEZ   SE    154.38     23.62       -       73.80      0.00      0.15
  51 CANOAS II     SE    161.69     21.19       -       72.00      0.00      0.13
  52 CANOAS I      SE    167.14     26.16       -       82.50      0.00      0.16
  53 PARANAPANEMA  SE     91.40     11.83       -       24.61      0.00      0.13
  57 MAUA          S      60.00     40.69       -      352.08    275.75      0.68
  61 CAPIVARA      SE    322.84    116.34       -      643.00      0.00      0.36
